,Age,Gender,Emotion,Ethnicity,Skin Colour,Eye Colour,Hair Colour,Nose Width,Nose Height,Eye Ave Width,Eye Area,Eye Spacing,Mouth Width,Lip Thickness,Face Area
5936,26,Woman,fear,white,,black,brown,1.6788321167883211,4.336283185840708,1.8613138686131387,11.548297724972029,6.2773722627737225,3.7226277372262775,1.4159292035398232,15481
5937,25,Woman,happy,middle eastern,,black,black,1.851851851851852,4.363636363636363,1.925925925925926,13.552812071330592,6.4444444444444455,4.0,1.9090909090909087,14850
5938,25,Woman,happy,asian,,black,black,2.083333333333333,3.965517241379312,1.6666666666666663,8.101851851851851,5.833333333333334,4.375,2.586206896551724,16704
5939,35,Woman,happy,white,,grey,brown,1.7931034482758617,4.285714285714286,1.7241379310344829,8.323424494649231,5.93103448275862,4.068965517241379,1.4285714285714284,16240
5940,44,Man,neutral,latino hispanic,,brown,black,2.116788321167883,4.396551724137931,1.6788321167883211,7.352549416591188,6.0583941605839415,3.868613138686132,1.6379310344827585,15892
5941,34,Woman,sad,white,,black,brown,1.6666666666666663,4.137931034482759,1.7391304347826086,11.342155009451794,5.942028985507246,3.768115942028986,1.6379310344827585,16008
5942,30,Woman,happy,white,,black,black,2.0,4.454545454545454,1.9230769230769231,11.83431952662722,6.538461538461537,4.461538461538462,2.363636363636364,14300
5943,26,Woman,happy,black,,black,black,2.5196850393700787,4.166666666666667,1.889763779527559,10.416020832041664,6.535433070866142,4.409448818897638,2.592592592592593,13716
5944,18,Woman,happy,asian,,black,brown,2.0422535211267605,4.298245614035086,1.7253521126760565,9.11277524300734,6.056338028169013,4.225352112676056,2.1052631578947367,16188
5945,33,Woman,happy,middle eastern,,black,brown,2.014388489208633,4.285714285714286,1.7985611510791366,9.057502199679108,6.115107913669064,4.388489208633094,1.6071428571428572,15568
5946,34,Woman,neutral,asian,,black,black,2.0,4.298245614035086,1.7142857142857144,9.79591836734694,6.0,3.8571428571428568,1.4912280701754386,15960
5947,29,Woman,neutral,asian,,black,black,1.884057971014493,4.587155963302751,1.7391304347826086,8.821676118462507,6.159420289855072,3.8405797101449273,1.6513761467889911,15042
5948,27,Woman,happy,middle eastern,,black,black,1.8796992481203008,4.2342342342342345,1.9172932330827064,11.532590875685454,6.466165413533834,4.060150375939848,1.891891891891892,14763
5949,11,Woman,neutral,white,,grey,blonde,1.6312056737588654,4.343434343434343,1.8794326241134751,13.32930939087571,6.24113475177305,3.687943262411349,1.5151515151515151,13959
5950,31,Man,happy,black,,black,black,2.5384615384615383,4.017857142857143,1.9230769230769231,11.094674556213016,6.538461538461537,4.615384615384616,2.321428571428572,14560
5951,33,Woman,happy,white,,black,black,1.9083969465648856,4.351851851851852,1.870229007633588,12.135073713653052,6.564885496183206,4.274809160305344,2.2222222222222223,14148
5952,28,Man,neutral,asian,,black,black,1.716417910447761,4.396551724137931,1.7910447761194028,10.692804633548674,6.119402985074627,3.5074626865671643,1.6379310344827585,15544
5953,30,Man,neutral,white,,grey,black,1.958041958041958,4.180327868852459,1.8181818181818183,11.443102352193264,5.944055944055942,3.5664335664335667,1.2295081967213115,17446
5954,26,Woman,neutral,asian,,black,black,1.8656716417910448,4.4444444444444455,1.9029850746268653,12.781243038538651,6.4179104477611935,3.880597014925373,1.7592592592592593,14472
5955,30,Woman,happy,asian,,brown,black,1.7518248175182485,4.2477876106194685,1.8613138686131387,11.548297724972029,6.2773722627737225,4.014598540145985,2.2123893805309742,15481
5956,36,Man,happy,white,,grey,black,2.116788321167883,3.902439024390244,1.7518248175182485,8.950929724545794,6.0583941605839415,4.014598540145985,1.5447154471544715,16851
5957,42,Woman,neutral,black,,black,black,2.5,4.166666666666667,1.893939393939394,11.47842056932966,6.363636363636362,3.9393939393939386,1.851851851851852,14256
5958,32,Woman,neutral,latino hispanic,,black,black,1.8796992481203008,4.2727272727272725,1.9172932330827064,13.694951664876475,6.390977443609022,3.834586466165413,1.8181818181818183,14630
5959,23,Woman,happy,latino hispanic,,black,black,2.0863309352517985,4.051724137931034,1.762589928057554,9.51037730966306,6.115107913669064,4.460431654676259,2.586206896551724,16124
5960,22,Woman,happy,asian,,black,black,1.95945945945946,4.521739130434782,1.6216216216216215,8.217677136596055,5.743243243243244,3.918918918918919,2.260869565217391,17020
5961,28,Woman,happy,latino hispanic,,black,black,2.248062015503876,4.594594594594595,1.9379844961240311,10.51619494020792,6.589147286821705,4.263565891472869,1.981981981981982,14319
5962,44,Man,happy,white,,grey,grey,2.1232876712328768,4.193548387096774,1.6095890410958904,8.268436854944643,5.616438356164384,3.6986301369863015,0.967741935483871,18104
5963,24,Woman,happy,asian,,black,black,2.027972027972028,4.188034188034188,1.7132867132867131,9.584820773631964,5.944055944055942,4.125874125874127,2.4786324786324787,16731
5964,36,Man,angry,middle eastern,,brown,black,2.0666666666666664,4.5600000000000005,1.5333333333333332,4.6,5.4,3.4000000000000004,1.52,18750
5965,31,Woman,happy,latino hispanic,,black,black,1.984732824427481,3.8135593220338975,1.870229007633588,9.993590117126043,6.488549618320612,4.198473282442748,2.372881355932204,15458
5966,29,Woman,happy,indian,,black,black,2.074074074074074,4.25925925925926,1.9629629629629632,13.81344307270233,6.37037037037037,4.296296296296297,2.5,14580
5967,31,Woman,neutral,asian,,black,black,1.6176470588235294,4.363636363636363,1.8014705882352944,11.921496539792388,6.3235294117647065,3.5294117647058827,1.6363636363636362,14960
5968,28,Woman,neutral,latino hispanic,,grey,brown,1.884057971014493,4.285714285714286,1.7753623188405798,10.935202688510817,6.159420289855072,3.8405797101449273,1.6071428571428572,15456
5969,24,Woman,neutral,asian,,black,black,2.127659574468085,4.311926605504588,1.8085106382978724,10.261053266938283,6.0992907801418434,3.8297872340425534,2.018348623853212,15369
5970,25,Woman,happy,latino hispanic,,black,black,2.014925373134328,4.15929203539823,1.828358208955224,10.915571396747604,6.343283582089553,4.104477611940299,2.035398230088496,15142
5971,50,Woman,fear,white,,grey,brown,1.6312056737588654,4.137931034482759,1.702127659574468,10.864644635581712,5.957446808510637,3.617021276595745,1.3793103448275863,16356
5972,31,Woman,sad,white,,brown,black,2.0422535211267605,4.857142857142857,1.795774647887324,8.852410236064273,6.126760563380281,3.873239436619718,1.3333333333333333,14910
5973,25,Woman,fear,white,,black,black,1.9148936170212765,4.285714285714286,1.6312056737588654,6.941300739399427,5.957446808510637,3.7588652482269502,1.7857142857142858,15792
5974,42,Woman,sad,black,,brown,black,2.1323529411764706,4.363636363636363,1.8382352941176472,10.137326989619377,6.1764705882352935,3.75,1.4545454545454546,14960
5975,13,Woman,neutral,white,,black,brown,1.6901408450704225,4.205607476635514,1.76056338028169,9.298750247966671,6.126760563380281,3.52112676056338,1.7757009345794392,15194
5976,47,Man,angry,latino hispanic,,grey,grey,1.954887218045113,4.188034188034188,1.6917293233082706,8.903838543727739,6.015037593984963,3.3834586466165413,1.3675213675213675,15561
5977,24,Woman,fear,white,,black,black,1.851851851851852,4.62962962962963,1.777777777777778,9.876543209876544,6.148148148148147,3.333333333333333,1.7592592592592593,14580
5978,28,Man,happy,asian,,black,black,1.9852941176470589,4.3478260869565215,1.8014705882352944,8.60996972318339,6.25,4.044117647058823,1.8260869565217392,15640
5979,28,Woman,neutral,latino hispanic,,black,black,1.954887218045113,4.3243243243243255,1.9172932330827064,12.974164735146134,6.466165413533834,3.9849624060150375,1.981981981981982,14763
5980,27,Man,neutral,asian,,black,black,2.1582733812949644,4.196428571428571,1.6546762589928057,7.142487448889807,6.115107913669064,3.884892086330936,1.9642857142857144,15568
5981,29,Man,happy,indian,,black,black,2.248062015503876,4.545454545454545,1.8992248062015504,11.042004687218316,6.511627906976745,4.341085271317829,1.9090909090909087,14190
5982,38,Woman,happy,white,,black,black,1.862068965517241,4.297520661157025,1.7241379310344829,9.512485136741974,5.793103448275862,3.931034482758621,2.1487603305785123,17545
5983,28,Woman,neutral,asian,,black,black,2.074074074074074,4.2477876106194685,1.8148148148148149,10.08230452674897,6.222222222222222,3.9259259259259274,1.7699115044247788,15255
5984,28,Man,happy,white,,black,brown,2.2302158273381294,4.201680672268908,1.762589928057554,7.608301847730449,6.043165467625898,4.316546762589929,1.84873949579832,16541
5985,18,Woman,happy,asian,,brown,black,1.8493150684931503,4.3478260869565215,1.6780821917808215,9.769656595984236,5.821917808219178,3.8356164383561633,2.0869565217391304,16790
5986,30,Woman,happy,white,,grey,brown,2.0588235294117645,4.137931034482759,1.8014705882352944,9.272275086505193,6.25,4.485294117647058,2.413793103448276,15776
5987,43,Man,neutral,white,,brown,brown,1.958041958041958,4.453781512605042,1.6783216783216783,8.802386424764046,5.804195804195803,3.6363636363636367,1.3445378151260503,17017
5988,15,Woman,happy,white,,brown,black,1.888111888111888,4.336283185840708,1.6783216783216783,8.802386424764046,5.874125874125874,3.8461538461538463,2.2123893805309742,16159
5989,38,Woman,happy,indian,,black,black,2.014925373134328,3.8392857142857135,1.9029850746268653,12.781243038538651,6.4179104477611935,4.402985074626866,2.321428571428572,15008
5990,35,Woman,happy,asian,,black,black,2.0,4.298245614035086,1.7857142857142858,11.479591836734697,6.071428571428571,4.357142857142858,2.1052631578947367,15960
5991,25,Woman,neutral,middle eastern,,black,black,1.7391304347826086,4.363636363636363,1.884057971014493,12.287334593572776,6.304347826086958,3.695652173913043,1.6363636363636362,15180
5992,30,Man,neutral,black,,black,black,2.4087591240875907,4.224137931034483,1.8978102189781016,11.774734935265595,6.350364963503648,4.233576642335766,1.8965517241379308,15892
5993,34,Woman,happy,latino hispanic,,black,black,1.7857142857142858,3.931623931623931,1.8571428571428568,11.93877551020408,6.2142857142857135,4.285714285714286,2.393162393162393,16380
5994,35,Woman,happy,white,,black,black,2.0437956204379564,4.336283185840708,1.7883211678832116,9.79007938622196,6.204379562043796,4.160583941605839,2.2123893805309742,15481
5995,32,Woman,neutral,asian,,black,black,2.0437956204379564,4.375,1.8248175182481752,9.3238851297352,6.2773722627737225,3.795620437956204,1.6071428571428572,15344
5996,35,Woman,fear,white,,black,black,1.884057971014493,4.2477876106194685,1.7753623188405798,10.291955471539591,6.159420289855072,3.8405797101449273,1.7699115044247788,15594
5997,23,Man,neutral,latino hispanic,,black,black,1.8382352941176472,4.594594594594595,1.8014705882352944,11.259191176470589,6.25,3.6764705882352944,1.3513513513513509,15096
5998,42,Woman,happy,white,,brown,black,1.9718309859154928,4.2342342342342345,1.6901408450704225,7.141440190438407,5.985915492957746,4.225352112676056,2.072072072072072,15762
5999,32,Woman,neutral,latino hispanic,,black,black,1.9117647058823528,3.983050847457627,1.8382352941176472,12.164792387543256,6.102941176470589,3.75,1.6949152542372878,16048
6000,29,Man,happy,latino hispanic,,black,black,2.028985507246377,4.017094017094017,1.8115942028985508,10.501995379122032,6.086956521739131,3.9130434782608696,1.8803418803418803,16146
6001,23,Woman,angry,white,,black,black,1.748251748251748,4.196428571428571,1.6783216783216783,9.389212186414984,5.944055944055942,3.8461538461538463,1.9642857142857144,16016
6002,40,Man,happy,latino hispanic,,brown,black,2.2302158273381294,4.1228070175438605,1.6546762589928057,7.737694736297293,5.971223021582732,4.100719424460432,1.8421052631578947,15846
6003,46,Man,angry,white,,grey,brown,2.0863309352517985,4.322033898305085,1.6187050359712232,6.404947984058795,6.043165467625898,3.741007194244604,0.9322033898305084,16402
6004,37,Woman,happy,white,,black,black,1.884057971014493,4.188034188034188,1.7391304347826086,8.821676118462507,6.159420289855072,3.9130434782608696,1.5384615384615383,16146
6005,25,Man,neutral,asian,,black,black,1.9047619047619049,4.333333333333334,1.5986394557823131,7.068813920125876,5.64625850340136,3.4693877551020407,1.75,17640
6006,29,Woman,neutral,asian,,black,black,1.8978102189781016,4.528301886792453,1.6423357664233575,7.192711385795727,6.0583941605839415,3.7226277372262775,1.5094339622641508,14522
6007,30,Man,neutral,indian,,black,black,2.121212121212121,4.579439252336448,1.893939393939394,13.630624426078972,6.363636363636362,3.712121212121212,1.6822429906542056,14124
6008,26,Woman,neutral,asian,,black,black,1.984732824427481,4.528301886792453,1.9083969465648856,13.83951984150108,6.488549618320612,3.816793893129771,1.8867924528301887,13886
6009,21,Woman,neutral,asian,,brown,black,1.7931034482758617,4.3478260869565215,1.6896551724137931,9.322235434007132,5.793103448275862,3.5172413793103448,1.7391304347826086,16675
6010,30,Man,happy,middle eastern,,black,black,1.9852941176470589,4.601769911504425,1.8014705882352944,9.272275086505193,6.1764705882352935,3.897058823529412,1.2389380530973448,15368
6011,32,Man,neutral,black,,black,black,2.0588235294117645,3.947368421052632,1.7279411764705883,10.164359861591697,6.029411764705883,3.6764705882352944,1.5789473684210529,15504
6012,35,Man,neutral,black,,black,black,2.0437956204379564,4.137931034482759,1.7883211678832116,11.748095263466356,6.131386861313869,3.7226277372262775,1.5517241379310345,15892
6013,12,Woman,neutral,latino hispanic,,black,black,1.805555555555556,4.579439252336448,1.805555555555556,11.284722222222223,6.041666666666666,3.819444444444444,1.4018691588785046,15408
6014,34,Man,neutral,middle eastern,,black,black,1.984732824427481,4.117647058823529,1.7557251908396945,10.721985898257676,6.030534351145038,3.66412213740458,1.5966386554621848,15589
6015,25,Man,neutral,white,,black,black,1.7985611510791366,4.16,1.762589928057554,9.51037730966306,6.115107913669064,3.884892086330936,1.7599999999999998,17375
6016,19,Woman,happy,latino hispanic,,black,black,1.7567567567567568,4.2105263157894735,1.7229729729729728,9.895452885317749,5.743243243243244,3.8513513513513513,2.1052631578947367,16872
6017,44,Man,angry,black,,black,black,2.246376811594203,3.675213675213676,1.6304347826086958,9.451795841209831,5.434782608695652,3.4782608695652173,1.9658119658119653,16146
6018,35,Man,neutral,black,,brown,black,2.2627737226277373,4.067796610169491,1.8248175182481752,11.987852309659546,6.0583941605839415,3.868613138686132,1.6101694915254237,16166
6019,33,Man,neutral,black,,black,black,2.537313432835821,3.867924528301887,1.828358208955224,10.915571396747604,6.343283582089553,4.104477611940299,1.9811320754716983,14204
6020,39,Man,neutral,black,,black,black,2.556390977443609,3.8461538461538463,1.9172932330827064,11.532590875685454,6.466165413533834,4.060150375939848,1.8269230769230769,13832
6021,35,Man,neutral,black,,black,black,2.5362318840579707,3.9090909090909087,1.8115942028985508,9.845620667926909,6.304347826086958,4.057971014492754,2.0,15180
6022,37,Man,neutral,black,,black,black,2.4637681159420293,3.684210526315789,1.7391304347826086,10.081915563957152,6.0144927536231885,3.985507246376812,1.9298245614035088,15732
6023,29,Man,neutral,black,,black,black,2.554744525547445,3.8392857142857135,1.8613138686131387,11.548297724972029,6.350364963503648,4.160583941605839,1.9642857142857144,15344
6024,36,Man,neutral,black,,black,black,2.482269503546099,3.7606837606837606,1.773049645390071,11.317338162064283,6.028368794326241,3.9716312056737593,1.9658119658119653,16497
6025,34,Man,neutral,black,,black,black,2.318840579710145,4.166666666666667,1.7028985507246377,8.637891199327871,6.086956521739131,3.8405797101449273,1.7592592592592593,14904
6026,37,Man,neutral,black,,black,black,2.4817518248175183,3.893805309734513,1.7518248175182485,8.950929724545794,6.204379562043796,4.014598540145985,1.9469026548672568,15481
6027,34,Man,neutral,black,,black,black,2.5,3.534482758620689,1.7279411764705883,8.893814878892734,6.1764705882352935,4.117647058823529,1.9827586206896552,15776
6028,33,Man,neutral,black,,black,black,2.575757575757576,3.8317757009345783,1.9318181818181817,10.24449035812672,6.515151515151515,4.242424242424242,1.9626168224299063,14124
6029,32,Man,neutral,black,,black,black,2.3529411764705883,3.739130434782609,1.7647058823529411,9.731833910034602,6.1764705882352935,3.970588235294117,1.9130434782608696,15640
6030,37,Man,neutral,black,,black,black,2.446043165467626,3.8181818181818175,1.83453237410072,11.878267170436311,6.258992805755396,4.028776978417266,1.9090909090909087,15290
6031,36,Woman,fear,asian,,black,black,1.9402985074626864,4.2727272727272725,1.716417910447761,7.685453330363108,6.1940298507462686,4.253731343283582,2.0,14740
6032,31,Woman,happy,asian,,black,black,2.097902097902098,4.2735042735042725,1.6783216783216783,7.041909139811237,5.944055944055942,4.405594405594406,2.307692307692308,16731
6033,40,Man,happy,latino hispanic,,black,black,2.3484848484848486,4.16,1.7424242424242429,7.920110192837467,6.212121212121213,4.166666666666667,1.6,16500
6034,19,Woman,happy,asian,,black,black,2.08955223880597,4.181818181818182,1.8656716417910448,10.442192024949875,6.343283582089553,4.104477611940299,2.2727272727272725,14740
6035,33,Woman,happy,white,,black,black,1.6428571428571428,4.3478260869565215,1.8571428571428568,12.602040816326529,6.2142857142857135,4.0,2.0,16100
6036,45,Man,happy,white,,grey,blonde,2.0,3.92,1.6896551724137931,9.322235434007132,5.93103448275862,4.482758620689656,1.84,18125
6037,40,Woman,angry,middle eastern,,black,black,2.0437956204379564,4.426229508196721,1.7518248175182485,7.032873355000267,6.131386861313869,4.087591240875913,2.2131147540983607,16714
6038,19,Man,neutral,asian,,black,black,1.884057971014493,4.766355140186916,1.7753623188405798,11.578449905482042,6.159420289855072,3.4057971014492754,1.4953271028037385,14766
6039,35,Woman,neutral,asian,,grey,black,1.958041958041958,4.4247787610619485,1.7132867132867131,8.985769475279962,6.013986013986013,4.055944055944056,1.5044247787610616,16159
6040,25,Woman,happy,white,,black,brown,1.8045112781954888,4.495412844036697,1.954887218045113,13.228560122109789,6.541353383458648,4.43609022556391,2.1100917431192663,14497
6041,25,Woman,happy,white,,black,blonde,1.884057971014493,4.375,1.8115942028985508,9.845620667926909,6.159420289855072,4.492753623188406,1.875,15456
6042,33,Woman,neutral,asian,,grey,black,2.0,4.62962962962963,1.8148148148148149,10.08230452674897,6.222222222222222,3.7777777777777777,1.851851851851852,14580
6043,31,Man,happy,white,,black,black,2.1323529411764706,4.186046511627906,1.875,9.650735294117649,6.3235294117647065,4.705882352941177,2.1705426356589146,17544
6044,32,Man,happy,indian,,black,black,2.142857142857143,4.224137931034483,1.7857142857142858,11.479591836734697,6.142857142857142,4.285714285714286,1.8965517241379308,16240
6045,19,Man,neutral,white,,black,brown,1.7361111111111112,4.3243243243243255,1.7361111111111112,9.645061728395063,5.902777777777778,3.680555555555556,1.4414414414414414,15984
6046,35,Woman,happy,white,,black,brown,2.027972027972028,4.453781512605042,1.8181818181818183,8.900190718372537,6.153846153846153,3.916083916083916,1.6806722689075633,17017
6047,29,Woman,neutral,latino hispanic,,black,black,1.942446043165468,4.504504504504505,1.8705035971223016,12.111174369856633,6.187050359712231,3.81294964028777,1.8018018018018016,15429
6048,36,Man,happy,white,,black,black,2.2302158273381294,4.2622950819672125,1.7985611510791366,8.410537756844883,6.115107913669064,4.676258992805755,1.9672131147540983,16958
6049,24,Woman,happy,asian,,black,black,1.958041958041958,4.385964912280701,1.748251748251748,9.78042936084894,6.013986013986013,3.8461538461538463,2.1929824561403506,16302
6050,27,Man,neutral,asian,,black,black,2.071428571428572,4.2105263157894735,1.7142857142857144,9.183673469387756,6.071428571428571,3.571428571428572,1.6666666666666663,15960
6051,31,Woman,neutral,latino hispanic,,black,black,2.0863309352517985,4.594594594594595,1.83453237410072,10.5584597070545,6.115107913669064,4.028776978417266,1.891891891891892,15429
6052,29,Woman,neutral,indian,,grey,black,2.1052631578947367,4.107142857142857,1.954887218045113,12.493640115325908,6.390977443609022,4.060150375939848,1.875,14896
6053,35,Man,neutral,black,,black,black,2.0930232558139537,4.017857142857143,1.7829457364341086,10.365963583919235,6.2015503875969005,3.798449612403101,1.6964285714285716,14448
6054,29,Woman,sad,latino hispanic,,black,brown,1.716417910447761,4.224137931034483,1.8656716417910448,10.442192024949875,6.343283582089553,3.955223880597015,1.9827586206896552,15544
6055,46,Woman,fear,white,,grey,blonde,1.7910447761194028,4.3478260869565215,1.828358208955224,12.280017821341056,6.1940298507462686,3.7313432835820897,1.4782608695652175,15410
6056,28,Woman,neutral,latino hispanic,,brown,black,1.7857142857142858,4.1228070175438605,1.8928571428571428,11.49234693877551,6.2142857142857135,3.7142857142857135,1.7543859649122806,15960
6057,39,Woman,happy,latino hispanic,,black,black,1.7857142857142858,4.0540540540540535,1.7857142857142858,9.566326530612246,6.142857142857142,4.285714285714286,2.072072072072072,15540
6058,29,Woman,sad,white,,black,black,1.8309859154929573,4.166666666666667,1.76056338028169,9.298750247966671,6.056338028169013,4.014084507042254,2.166666666666667,17040
6059,19,Man,neutral,asian,,black,black,2.0863309352517985,4.1228070175438605,1.7985611510791366,9.057502199679108,6.115107913669064,3.81294964028777,1.4912280701754386,15846
6060,25,Woman,happy,asian,,black,black,1.8248175182481752,4.2342342342342345,1.7518248175182485,9.590281847727637,6.204379562043796,4.087591240875913,2.1621621621621623,15207
6061,34,Man,fear,white,,brown,black,2.142857142857143,3.809523809523808,1.6428571428571428,6.454081632653061,5.857142857142858,3.6428571428571432,1.6666666666666663,17640
6062,24,Woman,neutral,asian,,black,black,1.6783216783216783,4.3243243243243255,1.643356643356643,8.61900337424813,5.874125874125874,3.2167832167832167,1.8018018018018016,15873
6063,23,Woman,fear,asian,,black,brown,1.7361111111111112,4.3478260869565215,1.5625,8.680555555555555,5.416666666666666,2.8472222222222223,1.652173913043478,16560
6064,38,Woman,happy,white,,black,black,1.8181818181818183,4.15929203539823,1.893939393939394,11.47842056932966,6.4393939393939394,4.166666666666667,1.7699115044247788,14916
6065,31,Woman,happy,white,,black,black,1.8796992481203008,4.3243243243243255,1.8796992481203008,12.013115495505682,6.466165413533834,4.360902255639099,2.2522522522522523,14763
6066,33,Woman,happy,white,,brown,black,1.9565217391304348,4.473684210526316,1.920289855072464,12.523629489603026,6.304347826086958,4.3478260869565215,2.1052631578947367,15732
6067,28,Woman,sad,asian,,black,black,1.8796992481203008,4.636363636363637,1.8045112781954888,7.4622646842670575,6.315789473684211,3.533834586466165,1.5454545454545454,14630
6068,32,Woman,happy,white,,grey,brown,1.83206106870229,3.688524590163935,1.7938931297709924,8.21630441116485,6.335877862595419,4.5038167938931295,2.540983606557377,15982
6069,38,Man,neutral,white,,brown,black,1.773049645390071,3.622047244094488,1.7375886524822697,9.242492832352497,5.886524822695034,3.2624113475177308,1.4173228346456692,17907
6070,43,Man,neutral,latino hispanic,,black,black,1.8791946308724832,4.152542372881356,1.6107382550335567,8.107742894464213,5.771812080536913,3.48993288590604,0.9322033898305084,17582
6071,31,Man,neutral,indian,,black,black,2.248062015503876,4.396551724137931,1.8992248062015504,11.042004687218316,6.434108527131784,4.0310077519379846,1.7241379310344829,14964
6072,27,Woman,neutral,latino hispanic,,black,black,1.8248175182481752,4.2105263157894735,1.8248175182481752,11.32186051467846,6.204379562043796,3.5036496350364965,1.6666666666666663,15618
6073,37,Woman,happy,latino hispanic,,black,black,2.0,4.0983606557377055,1.6785714285714284,10.790816326530614,5.642857142857142,3.7857142857142856,2.6229508196721314,17080
6074,24,Woman,happy,black,,black,black,2.323943661971831,4.285714285714286,1.8661971830985915,9.856675262844671,6.126760563380281,4.507042253521127,2.142857142857143,15904
6075,24,Woman,happy,latino hispanic,,black,black,2.074074074074074,4.414414414414415,1.851851851851852,10.973936899862824,6.296296296296298,4.148148148148148,2.2522522522522523,14985
6076,12,Woman,neutral,white,,black,black,1.6197183098591552,4.018691588785047,1.8309859154929573,10.31541360841103,6.126760563380281,3.661971830985917,1.8691588785046729,15194
6077,24,Man,neutral,white,,black,brown,1.7857142857142858,4.464285714285714,1.7857142857142858,10.20408163265306,6.142857142857142,3.6428571428571432,1.1607142857142858,15680
6078,28,Man,neutral,white,,brown,black,1.9379844961240311,4.285714285714286,1.8604651162790693,11.537768162970975,6.279069767441862,3.5658914728682167,1.1764705882352942,15351
6079,28,Man,neutral,white,,black,black,1.942446043165468,4.579439252336448,1.762589928057554,9.51037730966306,6.115107913669064,3.81294964028777,1.4018691588785046,14873
6080,38,Woman,happy,asian,,black,black,2.1323529411764706,4.385964912280701,1.7279411764705883,8.258542387543253,6.1764705882352935,4.191176470588236,2.280701754385965,15504
6081,14,Woman,neutral,asian,,black,black,1.6783216783216783,4.245283018867925,1.748251748251748,11.00298303095506,6.013986013986013,3.2867132867132867,1.4150943396226414,15158
6082,28,Woman,happy,latino hispanic,,black,black,1.9117647058823528,4.4444444444444455,1.875,11.71875,6.3235294117647065,4.338235294117647,2.2222222222222223,14688
6083,50,Man,fear,white,,grey,brown,2.1678321678321675,4.083333333333333,1.6083916083916083,7.873245635483397,5.874125874125874,3.916083916083916,1.3333333333333333,17160
6084,33,Woman,happy,latino hispanic,,black,black,2.0,4.4444444444444455,1.8888888888888888,11.893004115226336,6.37037037037037,4.37037037037037,1.9444444444444444,14580
6085,23,Man,happy,latino hispanic,,black,black,1.875,4.137931034482759,1.805555555555556,10.657793209876544,6.041666666666666,3.888888888888889,1.7241379310344829,16704
6086,36,Woman,happy,middle eastern,,black,black,1.6666666666666663,4.224137931034483,1.7708333333333337,10.452835648148149,5.972222222222222,3.888888888888889,1.7241379310344829,16704
6087,23,Woman,happy,asian,,black,black,2.0567375886524824,4.1228070175438605,1.7375886524822697,8.626326643528996,6.028368794326241,4.3971631205673765,2.3684210526315788,16074
6088,31,Woman,neutral,indian,,black,black,2.03125,4.666666666666667,1.796875,12.63427734375,6.171875,3.671875,1.9047619047619049,13440
6089,29,Woman,happy,latino hispanic,,brown,black,1.8954248366013071,4.152542372881356,1.7647058823529411,10.957324106113038,5.751633986928103,3.92156862745098,2.2881355932203387,18054
6090,42,Man,angry,asian,,black,black,1.9852941176470589,4.608695652173913,1.6176470588235294,7.136678200692043,5.735294117647058,3.4558823529411766,1.3043478260869563,15640
6091,34,Woman,happy,asian,,black,black,2.2627737226277373,4.181818181818182,1.7518248175182485,9.590281847727637,6.204379562043796,4.087591240875913,1.8181818181818183,15070
6092,32,Woman,happy,black,,black,black,2.18978102189781,3.9130434782608696,1.8613138686131387,10.189674463210617,6.204379562043796,4.525547445255475,2.608695652173913,15755
6093,27,Woman,neutral,asian,,black,black,1.9117647058823528,4.464285714285714,1.8014705882352944,10.59688581314879,6.25,3.897058823529412,1.7857142857142858,15232
6094,19,Woman,neutral,asian,,black,black,1.6901408450704225,4.2342342342342345,1.7253521126760565,9.11277524300734,6.056338028169013,3.732394366197183,1.5315315315315314,15762
6095,32,Woman,happy,latino hispanic,,brown,black,1.888111888111888,4.2477876106194685,1.748251748251748,9.78042936084894,5.944055944055942,3.986013986013986,2.035398230088496,16159
6096,24,Woman,neutral,white,,brown,blonde,1.689189189189189,4.761904761904762,1.6554054054054057,7.270361577794009,5.743243243243244,3.0405405405405403,1.4285714285714284,15540
6097,36,Man,neutral,latino hispanic,,black,black,2.116788321167883,4.224137931034483,1.7518248175182485,9.590281847727637,6.131386861313869,3.795620437956204,1.3793103448275863,15892
6098,33,Woman,happy,black,,black,black,2.2302158273381294,4.137931034482759,1.762589928057554,8.876352155685524,6.187050359712231,4.676258992805755,2.413793103448276,16124
6099,23,Woman,fear,asian,,brown,black,1.9117647058823528,4.3243243243243255,1.875,11.029411764705882,6.3235294117647065,3.970588235294117,1.981981981981982,15096
6100,29,Woman,neutral,asian,,black,black,1.9696969696969693,4.310344827586206,1.7424242424242429,9.240128558310376,6.212121212121213,3.6363636363636367,1.8965517241379308,15312
6101,29,Man,neutral,asian,,black,black,2.0,4.188034188034188,1.7142857142857144,7.346938775510205,6.0,3.6428571428571432,1.3675213675213675,16380
6102,27,Woman,happy,latino hispanic,,black,black,2.0,4.224137931034483,1.7857142857142858,10.20408163265306,6.071428571428571,4.0,1.8103448275862069,16240
6103,33,Man,neutral,white,,black,brown,1.9285714285714288,4.655172413793104,1.6785714285714284,7.193877551020408,5.857142857142858,3.571428571428572,1.1206896551724137,16240
6104,35,Man,happy,asian,,black,black,2.255639097744361,4.086956521739131,1.8045112781954888,9.497427779976258,6.390977443609022,4.511278195488722,2.347826086956522,15295
6105,19,Man,neutral,asian,,black,black,2.0610687022900764,4.351851851851852,1.83206106870229,9.789639298409185,6.412213740458014,4.122137404580153,2.1296296296296298,14148
